"Country of 
Export",Ycode,"Waste 
streams",Annex VIII,"UN
class",H                                    Code,Characteristics,"Amount 
exported
(in metric tons)","Country
of  Transit","Country of 
destination","D
code","R
code"
MT,Y2,Organic waste containing hazardous compounds,A4010,-,"3, 4.1, 4.2, 4.3, 6.1, 8, 11, 13, 12","1 - powder, 2 - solid, 4 - sludgy, 5 - liquid",10.264,"IT, AT",DE,D10,
MT,"Y23, Y26","Lead (pb), Nickel (NI), Cadnium (Cd), Alkaline Batteries",A1180,6.1,6.1,2 - Solid,22.25,-,IT,,R4
MT,Y31,Lead-acid batteries,A1160,8.0,"10,12",2 - Solid,472.271,"IT, SI",AT,,R4
MT,Y31,"Lead-acid batteries whole or crushed, drained",A1160,8.0,"10,12",2 - Solid,191.53,-,BE,,R4
MT,Y36,Construction and Insulation materials containing asbestos,A2050,9.0,11.0,2 - Solid,190.1,IT + AT,DE,D1,
MT,Y3,"Cytotoxic, Cytostatic medicines and other related",A4010,6.1,6.1,2- Solid / 5 - Liquid,0.905,-,IT,D10,
MT,"Y2, Y6, Y9, Y12, Y13, Y14, Y17, Y18",Liquid combustible waste containing dangerous substances,-,8.0,3.0,4- Sludge / 5 - Liquid,232.085,-,IT,D9,
MT,"Y2, Y6, Y9, Y12, Y13, Y17",Solid Combustible waste cantaing dangerous substances,N/A,N/A,"4.1, 6.1, 8. 12","2- Solid, 4-Sludge",27.12,-,IT,D9,
MT,Y5,Shredded wood waste,AC170,9.0,12.0,2- Solid,38.24,-,DE,,"R12, R1"
MT,Y10,"Discarded equipment containing chlorofluorocarbons, Discarded equipment containing chlorofluorocarbons, HCFC, HFC ",-,9.0,"4, 14",2 - Solid,643.71,-,IT,,"R4, R2"
MT,Y10,"Discarded electrical and electronic equipment other that those mentioned in 20 01 21 & 20 01 23, discarded equipment containing hazardous components other those mentioned in 16 02 09 to 16 02 12",-,9.0,"4,14",2 - Solid,263.61,-,IT,,"R4, R3"
MT,Y_,Oily Sludge and waste containing oil,,,,4 Sludges,400.08,FR,IT,D10,
MT,Y_,"Refuse Derived Fuel, Paper and Plastic",A3120,-,-,2- Solid,1366.98,-,SE,,R1
MT,Y_,"Refuse Derived Fuel, Paper and Plastic",A3120,-,-,2- Solid,401.96,-,DE,,R12 
MX,Y31,Pb-Acid Battery,1160.0,,,,1920.0,non,US,,R4
MX,Y_, UOP-I-8 spent catalysts,,,,,116.62,non,US,,R4
MX,Y_,Ni spent catalysts,2030.0,,,,11.0,non,US,,R4
MX,Y_, IFP-CR-201  spent catalysts,,,,,1.88,non,US,,R4
MX,Y_,IMP-RNA-1 spent catalysts,,,,,101.07,non,US,,R4
MX,Y_,UOP-R-134 spent catalysts,,,,,183.32128,non,US,,R4
MX,Y_,combustoil slag,2060.0,,,,2250.0,non,US,,R4
MX,Y_,heavy liquids chlorinated wastes ,3170.0,,,,3800.0,non,US,D10,
MX,Y_,heavy  semisolids chlorinated wastes ,3170.0,,,,1500.0,non,US,D10,
MX,Y_,solid  hazardous wastes contaminated during the handling of  chlorinated liquids and semisolids wastes,3170.0,,,,50.0,non,US,D10,
MA,Y12,"Matériel souillé chloré et non chloré (carton, chiffons et plastiques)",A4070,3175.0,"H12, H4,1",,190.0,,ES,"D15, D10","R13, R1"
MA,Y12,Poudre de toner usagée,A4070,,,,350.0,,FR,,"R13, R1"
MA,Y10,"Transformateurs, condensateurs, déchets solides et liquides souillés au PCB",A3180,2315/3432,H11,,40.0,,FR,D10,
MA,Y12,"Matériel souillé non chloré (carton, chiffons et plastiques)",A4070,2175.0,"H12, H4,1",,190.0,,ES,,"R13,  R1"
MA,Y34,Liquide aqueux de rincage contenant des substances dangereuses ,A4140,1759/3266/3265/3264,H8,,7.0,,ES,D9,
MA,Y29,Tubes néons-tubes fluorescents,B1110,,H12,,1.0,,ES,,"R13, R5"
MA,Y12,Déchets de décapage,A4070,,H12,,15.0,,ES,,"R13, R1"
MA,Y17,Boue de phosphatation,A1050,,H12,,16.0,,ES,,"R13, R1"
MA,Y34,Acide sulfurique,A4090,2796.0,H8,,13.0,,ES,D9,
MA,Y13,Mastic chloré,A3050,,H12,,5.0,,ES,"D15, D10",
MA,Y6,Liquide organique inflammable,A3140,1993.0,H3,,4.0,,ES,,"R13, R1"
MA,Y12,Graisse,B3065,,H12,,3.0,,ES,,"R13, R1"
MA,Y10,Condensateurs et transformateurs contenant des PCB,A3180,2315.0,"H11, H12",,250.0,,NL,"D14, D10",
MA,Y13,Mastics non chlorés,A3050,,H12,,26.0,,ES,,"R13, R1"
MA,Y12,Cire de protection,B3065,,H12,,22.0,,ES,,"R13, R1"
MA,Y12,Déchets de peintures polymérisées,A4070,1263.0,H3,,24.0,,ES,,"R13, R1"
MA,Y13,Déchets de décapage de peintures ou vernis,A3050,3077.0,H12,,5.0,,ES,D9,
MA,Y12,Boue de peinture séche,A4070,,H12,,135.0,,ES,,"R13, R1"
MA,Y_,catalyseurs usées ,B1549,,,,20.0,Spain-France,DE,,R12
MU ,"Y31, Y34",Drained used lead acid batteries,A1160,9.0,11.0,,3000.0,HK,KR,,R4
MU ,"Y31, Y34",Drained used lead acid batteries,A1160,9.0,11.0,,1200.0,,KR,,R4
MU ,"Y31, Y34",Drained used lead acid batteries,A1160,9.0,11.0,,2000.0,,IL,,R4
NG,Y31,LEAD ACID BATTERIES,12.0,9.0,H12,SOLID,4834.0,,KP,,R4
NG,Y31,LEAD ACID BATTERIES,8.0,8.0,H8,SOLID,10000.0,,KP,,R4
NG,Y31,LEAD ACID BATTERIES,5.0,9.0,H12,SOLID,500.0,,CS,,R4
NG,Y31,LEAD ACID BATTERIES,5.0,9.0,H5,SOLID,7000.0,US,CA,,R4
NG,Y31,LEAD ACID BATTERIES,5.0,9.0,H8,SOLID,4000.0,,BE,,R4
NG,Y31,LEAD ACID BATTERIES,5.0,9.0,H12,SOLID,85000.0,,ES,,R4
NZ,Y1,,,,6.1,,85.89300000000001,,AU,D10,
NZ,Y9,,,,13.0,,14.851,,AU,,R4
NZ,Y26,,,,"8, 11, 12",,9.528,,FI,,R4
NZ,Y14,,,,"3, 6.1",,0.734,,FR,D10,
NZ,Y6,,,,6.1,,54.141999999999996,,FR,D10,
NZ,Y36,,,,10.0,,16.74,"FP, NZ",FR,D5,
NZ,Y4,,,,6.1,,46.730999999999995,,DE,D10,
NZ,Y6,,,,6.1,,66.339,,DE,D10,
NZ,Y29,,,,8+11,,4.73,,DE,,R4
NZ,"Y32, Y33",,,,"4.3, 6.1",,2224.0,,DE,,"R1, R2"
NZ,Y31,,,,8.0,,200.25,,KR,,R4
NZ,Y31,,,,6.1+11+12,,398.92999999999995,,NL,,R5
NZ,"Y31, Y34",,,,8+11,,309.57000000000005,,PH,,"R4, R5, R6"
NZ,Y18,,,,13.0,,4.8685,,SG,,R4
NZ,"Y22, Y23, Y26",,,,12+13,,73.0,,SG,,R4
NZ,"Y31, Y34",,,,8+11,,1884.465,,KR,,R5
NZ,"Y23, Y33",,,,4.3+6.1,,6465.0,,GB,,"R4, R5"
NZ,"Y31, Y34",,,,8+6.1+11,,213.686,,KR,,R1
PA ,Y31,,,8.0,H 8,,1000.0,,MX,,R4
PA ,Y31,,A1160,9,H11,,11800,,KR,,R4
PA ,Y10,,A3180,9,H11,,70,,BE,D10,
PH,Y22,scrap printed wiring board (PWB),,,,,1000.0,,JP,,R4
PH,Y42,bottles and cloth containing Ag paste ,,,,,100.0,,JP,,R4
PH,Y17,galvanic sludge,,,,,2000.0,,US,,R4
PH,Y17,galvanic sludge,,,,,2000.0,,DE,,R4
PH,Y13,"organic chemicals, aliphatics and contaminated containers",,,,,100.0,,FI ,D10,
PH,Y_,galvanizers ash,,,,,260.0,,AU,,R4
PH,Y_,printed wiring board (PWB),,,,,1000.0,,JP,,R4
PH,Y_,used xerox office equipment,,,,,90.0,,TH,,"R1, R4,R5, R13"
PH,Y_,used xerox supplies containing residual toner,,,,,80.0,,TH,,"R1, R4,R5, R13"
PH,Y_,"used electrical and electronic parts & accessories (networking equipment, hand phone parts and accessories)",,,,,300.0,,SG,,R4
PH,Y_,copper bearing sludge,,,,,3000.0,,JP,,R4
PH,Y_,cyanide contaminated used cartridge filter,,,,,10.0,,JP,,R4
PH,Y_,cyanide contaminated used cartridge filter,,,,,10.0,,JP,,R4
PH,Y_,silver sludge,,,,,100.0,,JP,,R4
PH,Y_,solder dross,,,,,6.0,,HK,,R4
PH,Y_,"busted fluorescent lamps, busted high intensity discharge lamps",,,,,24.0,,JP ,,"R4,R5"
PH,Y_,silver sludge,,,,,200.0,,JP ,,R4
PH,Y_,silver sludge,,,,,500.0,,JP ,,R4
PH,Y_,"Au sludge/Nanao Stone, Wire Mesh plated with Au, used resin, used filter paper, and used filter cartridge",,,,,25.0,,JP ,,R4
PL,Y6,,A3140,3.0,3; 12,,30.0,,CZ,,R2
PL,Y6,,A3140,3.0,3.0,,13.92,,DE,,R2
PL,Y6,,A3140,3.0,3.0,,2.62,,DE,,R2
PL,Y8,,A3020,,12.0,,972.36,,DE,,R9
PL,Y8,,A3020,,12.0,,1796.72,,DE,,R9
PL,Y8,,A3020,,12.0,,617.8,,DE,,R9
PL,Y10,,A3180,9.0,11; 12,,247.268,,BE,D10,
PL,Y10,,A3180,9.0,11.0,,41.07,,FR,D10,
PL,Y10,,A3180,9.0,11; 12,,20.714,,BE,D10,
PL,Y17,,A1050,9.0,12.0,,71.97,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,23.595,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,79.93,,DE,,R4
PL,Y17,,A1130,6.1,6.1,,67.904,,BE,,"R4, R6"
PL,Y17,,A1050,8; 9,12.0,,15.757,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,115.99,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,121.11,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,17.015,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,46.48,,DE,,R4
PL,Y17,,A1050,9.0,12.0,,6.685,,DE,,R4
PL,Y31,,A2010,,11.0,,3960.03,,DE,,R5
PL,Y36,,A4130,9.0,11.0,,306.64,,DE,,R4
PL,"Y17, Y23",,A1060,8.0,8.0,,473.1,,CZ,,R4
PL,"Y17, Y23",,A1060,8.0,8.0,,165.16,,CZ,,R4
PL,"Y29, Y33, Y34, Y35",,A4140,9.0,6.1; 8,,8.67,,DE,,"R3, R4, R5"
PL,Y_,"Engine, gear and lubricating oils ",A 3020,3.0,3.0,,192.34,,DE,,R9
PL,Y_,Packaging containing residues of or contaminated by dangerous substances ,,4.1,4.1,,0.16,,DE,,"R3, R13"
PL,Y_,Waste catalysts ,A2030,4.2,4.2; 11,,3050.712,,AT,,R4
PL,Y_,"Engine, gear and lubricating oils ",A3020,3.0,3.0,,225.7,,DE,,R9
PL,Y_,Aqueous washing liquids and mother liquors ,,,8.0,,145.58,,DE,D9 ,
PL,Y_,Spent nickel catalysts ,A2030,4.1,4.1,,71.117,,DE,,R4
PL,Y_,Spent catalysts ,A2030,4.2,4.2; 11,,68.05,,FR,,R4
PL,Y_,Ni-Cd batteries ,A1170,,,,8.0,,SE,,R4
PL,Y_,Spent catalysts containing dangerous transition metals or dangerous transition metal compounds ,A2030,4.2,4.2; 11,,477.84,,AT,,R4
PT,Y1,,,,,,135.0,,ES,D9,
PT,Y1,,,,,,153.0,"ES, FR, BE",DE,D10,
PT,Y1,,,,,,430.0,"ES, FR",BE,D10,
PT,Y1,,,,,,239.0,,ES,D10,
PT,Y2,,,,,,96.0,"ES, FR",BE,D10,
PT,Y2,,,,,,44.0,,ES,D10,
PT,Y3,,,,,,479.0,"ES, FR",BE,D10,
PT,Y4,,,,,,5.0,"ES, FR, BE",DE,D10,
PT,Y4,,,,,,81.0,"ES, FR",BE,D10,
PT,Y6,,,,,,72.0,,BE,D10,
PT,Y10,,,,,,35.0,,BL,D10,
PT,Y10,,,,,,59.0,,ES,D10,
PT,Y10,,,,,,36.0,,FR,D10,
PT,Y13,,,,,,122.0,"ES, FR",BL,D10,
PT,Y14,,,,,,8.0,"ES, FR, BE",DE,D10,
PT,Y15,,,,,,11.0,"ES, FR, BE",DE,D10,
PT,Y20,,,,,,2.0,"ES, FR, BE",DE,D9,
PT,Y45,,,,,,25.0,ES,FR,D10,
PT,Y45,,,,,,8.0,,ES,D10,
PT,Y6,,,,,,9.0,"ES, FR, BE",DE,,R2
PT,Y6,,,,,,121.0,,ES,,R2
PT,Y8,,,,,,38.0,,ES,,R4
PT,Y8,,,,,,37.0,"ES, FR, BE",DE,,R9
PT,Y8,,,,,,10.983,,ES,,R9
PT,Y9,,,,,,9.0,"ES, FR, BE",DE,,R1
PT,Y9,,,,,,310.0,,ES,,R1
PT,Y9,,,,,,17.0,"ES, FR, BE",DE,,R9
PT,Y10,,,,,,44.0,,ES,,R4
PT,Y11,,,,,,71.0,"ES, FR, BE",NL,,R8
PT,Y12,,,,,,513.0,,ES,,R1
PT,Y12,,,,,,1.0,"ES, FR, BE",DE,,R4
PT,Y13,,,,,,52.0,"ES, FR, BE",DE,,R5
PT,Y17,,,,,,193.0,"ES, FR, BE",DE,,R4
PT,Y17,,,,,,184.0,"ES, FR",BE,,R4
PT,Y18,,,,,,899.0,,ES,,R4
PT,Y18,,,,,,182.0,,ES,,R5
PT,Y23,,,,,,31.325,,ES,,R4
PT,Y29,,,,,,13.0,,GB,,R4
PT,Y31,,,,,,15.454,,ES,,R4
PT,Y31,,,,,,6.0,ES,FR,,R4
PT,Y45,,,,,,27.0,,ES,,R3
QA,Y9,"Waste oils/water, hydrocarbons/water mixtures, emulsion",,,H12,,100.0,"OM, EG",DK,D10,
QA,Y31,Lead; lead compounds,,,,,35.0,"OM, EG",DK,D10,
QA,Y35,Basic solutions or bases in solid form,,,,,600.0,"OM, EG",DK,D10,
RO,Y10,PCB/PCT,A3180,9.0,H 11,"Y, H    ",41.4,HU; AT,DE,D10,
RO,Y31,Hazardous components removed from discarded equipment (CRT-GLASS),A2010,9.0,"H 11,H13","Y, H  ",256.265,"HU; SK,CZ",DE,,R5
RO,Y29,Used fluorescent and other mercury containing lamps,A 1030,9.0,H 12,"Y, H ",8364.0,"HU, AT",DE,,"R4,R5"
RO,Y31,Used lead acid,A1160,8.0,H 8,"Y, H    ",987.822,,BG,,R4
RO,Y17,Sodium Hydroxide,AB 030,8.0,H 8,"Y, H  ",55.8,,HU,,"R4,R5"
RO,Y41,Sludges or solid wastes containing halogebated solvents,A3150,6.1,H6.1,"Y, H  ",3.787,"HU, AT",DE,D10,
RO,Y45,Used non treated fridges and freezers containing HCFC,AC 150,9.0,H12,"Y, H  ",685.691,"HU, SK",PL,,"R3,R4,R5"
RO,Y6,Rhodium waste catalyst,A2030,9.0,H12,"Y,H",3.94,"HU,AT,GE,FR",GB,,R8
RO,Y33,Wastes containing cyanides,A4050,6.1,H6.1,"Y,H",16.69,"HU,AT",DE,D12,
RO,Y21,Sludges and filter cakes containing dangerous substances,A1040,6.1,H6.1,"Y,H",18.89,"HU,AT",DE,D12,
RO,Y12,Wastes paint or varnish remover,A4070,6.1,H6.1,"Y,H",35.28,"HU,AT",DE,D10,
RO,Y_,Fluorine chlorine hydrocarbone,AC 150,2.0,H 12,"Y, H   ",0.51,"HU,AT",DE,,R3
RS,Y_,"Wastes from the production, formulation and use of inks, dyes, pigments, paints, lacquers, varnish excluding any such waste specified on list B (note the related entry on list B B4010)",A4070,,,,1840.0,HU,AT,D10,
RS,Y_,LEAD COPMAUNDS AL SLAG,A1020,,,,2000.0,,MK,,R4
RS,Y_,PHARMACEUTICAL WASTE,A4010,,,,400.0,HU,AT,D10,
RS,Y_,"the manufacture, formulation and use of wood-preserving chemicals(9)",A4140,,,,74.0,"HU, AT",CH,D10,
RS,Y_,"Wastes, substances and articles containing, consisting of or contaminated with polychlorinated biphenyl (PCB)",A3180,,,,50.0,"HU,AT",CH,D10,
RS,Y_,PHARMACEUTICALS,A4010,,,,400.0,HU,AT,D10,
RS,Y_,CATALISATORS,A2030,,,,150.0,"HU, AT",DE,D10,
RS,Y_,OILS,A3020,,,,350.0,HU,AT,D10,
RS,Y_,ASBESTOS,A2050,,,,330.0,"HU, AT",DE,D1,
RS,Y_,ACID SOLUTION,A4090,,,,4500.0,"HR, SI, AT",DE,,R4
RS,Y_,EEW,A1180,,,,700.0,,BG,,R4
RS,Y_,PB ACTIVATED GLASS,A2010,,,,2100.0,"HU, AT,DE",NL,,R5
RS,Y_,BIOCIDES,A4030,,,,60.0,HU,AT,D10,
SE,Y4,pesticides,A4030,,"H12,H3,H4.1,H6.1,H8",,3.081,,DE,D10,
SE,Y4,pesticides,A4030,,"H3, H4.1, H6.1, H8, H12",,57.074,,DE,D10,
SE,Y6,detergents,A4060,,H3,,645.48,,DK,D10,
SE,Y6,other solvents and solvent mixtures,A3140,,H3,,1777.495,,DK,D10,
SE,Y6,other fuels (including mixtures),A3020,,H3,,1177.24,,DK,D10,
SE,Y6,solvents,A4060,,H3,,1370.44,,DK,D10,
SE,Y6,other solvents and solvent mixtures,A3140,,H3,,1842.02,,DK,D10,
SE,Y6,antifreeze fluids containing dangerous substances,(AC080),,H12,,105.55,,DE,,R9
SE,Y6,other fuels (including mixtures),A3020,,H3,,474.24,,DK,D10,
SE,"Y6,Y37",spent catalysts used as catalysts,A 2030,,"H12, H3",,101.456,,BE,,R4
SE,Y7,aqueous rinsing liquids other than those mentioned in 11 01 11,A4050,,,,26.74,,NO,D9,
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,6220.88,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,"H3, H12",,100.15,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,1719.65,,DK,,R9
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,H3,,39.88,,DE,,R9
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,H13,,26.82,,DE,D9,
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,33.72,,FI,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,1081.13,,FI,,R1
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,937.5,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,8147.29,,DE,,R9
SE,Y8,"other engine, gear and lubricating oils",A4060,,H12,,196.4,,FI,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,2214.9,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,2445.47,,DK,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,7022.0,,FI,,R1
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,H3,,536.26,,DE,,R9
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,H13,,227.92,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",A3020,,H3,,2285.15,,DK,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",A3020,,H3,,658.46,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,154.62,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,148.83,,FI,,R9
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,H3,,128.86,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,1650.364,,FI,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,109.48,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,330.99,,FI,,R1
SE,Y8,"other engine, gear and lubricating oils",A4060,,H12,,109.46,,FI,,R9
SE,Y8,mineral-based non-chlorinated insulating and heat transmission oils,A3020,,"H13, H12",,165.78,,DE,,R9
SE,Y8,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,867.0,,FI,,R1
SE,Y9,antifreeze fluids containing dangerous substances,(AC080),,H3,,330.92,,DE,,R5
SE,Y9,"aqueous liquid wastes containing dangerous substances, aqueous washing liquids, other still bottoms and reaction residues",,,haz,,48.1,,NO,D10,
SE,Y9,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,225.02,,DK,,R9
SE,Y9,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,74.58,,DK,,R9
SE,Y9,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H12,,1098.5,,DE,,R9
SE,Y9,"insulating or heat transmission oils containing PCBs, other insulating and heat transmission oils",A3020,,H11,,52.46,,DK,,R1
SE,Y9,fuel oil and diesel,A3020,,H12,,518.02,,NO,,R1
SE,Y9,antifreeze fluids containing dangerous substances,(AC080),,H3,,218.8,,DE,,R5
SE,Y9,"mineral-based non-chlorinated engine, gear and lubricating oils",A3020,,H3,,271.1,,DE,,R9
SE,Y10,"hydraulicoils, containing PCBs (1)",A3180,,H11,,23.12,,DK,D10,
SE,Y10,transformers and capacitors containing PCBs,A1180,,H11,,15.0,,DK,,"R4, R1"
SE,Y10,"cables containing oil, coal tar and other dangerous substances",A1190,,H11,,10.0,,DK,,"R12, R4"
SE,Y10,"cables containing oil, coal tar and other dangerous substances",A1190,,H11,,58.2,,DK,,"R9, R4"
SE,Y10,hazardous components removed from discarded equipment,A3180,,H12,,1121.0,,NO,D10,
SE,Y10,capacitators containing PCB,A3180,,"H11, H6.1",,7.417,,DE,D10,
SE,Y10,PCB solid waste,A3180,,"H11, H6.1",,1.37,,DE,D10,
SE,Y10,"cables containing oil, coal tar and other dangerous substances",A1190,,H11,,8.72,,DK,,"R4, R9"
SE,Y10,insulating or heat transmission oils containing PCBs,A3180,,H11,,59.54,,DK,D10,
SE,"Y10,Y22,Y31","cables containing oil, coal tar and other dangerous substances",A1190,,H11,,48.9,,DK,,R4
SE,"Y10,Y22,Y31","cables containing oil, coal tar and other dangerous substances",A1190,,H11,,54.84,,DK,,"R4, R9"
SE,"Y10,Y22,Y31","cables containing oil, coal tar and other dangerous substances",A1190,,H11,,1700.0,,DK,,R4
SE,"Y10,Y22,Y31","cables containing oil, coal tar and other dangerous substances",A1190,,H11,,108.6,,DK,,R4
SE,Y12,waste paint and varnish containing organic solvents or other dangerous substances,A4070,,H3,,427.34,,DK,D10,
SE,Y12,"paint, inks, adhesives and resins containing dangerous substances",A4070,,H3,,264.52,,DK,D10,
SE,Y12,waste paint and varnish containing organic solvents or other dangerous substances,A4070,,H3,,4483.4,,DK,D10,
SE,Y12,organic wastes containing dangerous substances,,,H6.1,,4.48,,DK,D10,
SE,Y12,"paint, inks, adhesives and resins containing dangerous substances",A4070,,H3,,430.105,,DK,D10,
SE,"Y12,Y13",waste paint ,A4070,,"H3, H4.1",,727.842,,DE,D10,
SE,"Y12,Y13",waste isocyanates,A4070,,"H3, H6.1",,6.31,,DE,D10,
SE,"Y12,Y13","paint, inks, adhesives and resins containing dangerous substances",A4070,,"H3,H4.1",,14.279,,DE,D10,
SE,Y14,used laboratory chemicals,,,H6.1,,4.7,,DE,,"R4, R 6"
SE,Y14,"laboratory chemicals, consisting of or containing dangerous substances, including mixtures of laboratory chemicals",A4020,,H6.1,,1.482,,DK,D10,
SE,Y14,"laboratory chemicals, consisting of or containing dangerous substances, including mixtures of laboratory chemicals",A4020,,H6.1,,6.953,,DK,D10,
SE,Y15,waste ammunition,A4080,,H6.1,,14.685,,DK,,"R3, R4"
SE,Y15,other waste explosives,A4080,,"H1,H12,H6.1",,37.551,,IT,,"R3, R4"
SE,Y15,waste ammunition,A4080,,"H1,H12,H6.1",,306.84,,DK,,"R3, R4"
SE,Y16,photochemicals,(AD090),,H12,,59.5,,DK,D10,
SE,Y16,wastes containing silver from on-site treatment of photographic wastes,(AD090),,haz,,0.73,,NL,,R4
SE,Y16,photochemicals,(AD090),,H12,,2172.02,,DK,D10,
SE,Y17,Sludges from different electronic processes,,,H13,,45.1,,DE,,R4
SE,Y17,pickling acids,A1060,,H8,,101.0,,FI,,R4
SE,Y17,other wastes containing dangerous substances,A4050,,H6.1,,12.0,,NL,,R4
SE,Y17,silver nitrate dissolved in nitric acid,A1060,,H8,,7.7,,NL,,R4
SE,Y17,pickling acids,A1060,,H8,,235.12,,FI,,R4
SE,Y17,sludges from physico/chemical treatment containing dangerous substances,A1050,,H12,,72.962,,DE,,R4
SE,Y17,other wastes containing dangerous substances,A4050,,H6.1,,0.65,,NL,,R4
SE,Y17,pickling acids,A1060,,H8,,135.82,,FI,,R4
SE,Y17,sludges and filter cakes containing dangerous substances,A1050,,H5.1,,4.655,,DE,,R4
SE,"Y17,Y47",waste blasting material containing dangerous substances,,,H11,,99.0,,NO,D12,R5
SE,Y18,fly ash containing dangerous substances,,,H6.1,,284.41,,NO,,R5
SE,Y18,fly ash containing dangerous substances,,,H6.1,,496.1,,NO,,R5
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,207.26,,NO,,R5
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,1963.94,,NO,,R5
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,4043.66,,NO,,R5
SE,Y18,bottom ash and slag containing dangerous substances,A4100,,H12,,397.78,,NO,,R5
SE,Y18,fly ash containing dangerous substances,A4100,,H12,,66.0,,NO,,R5
SE,Y18,"oxidising substances, not otherwise specified",,,H5.1,,46.76,,DE,D12,
SE,Y18,sludges and filter cakes containing dangerous substances,A1050,,haz,,73.644,,DE,,R4
SE,Y18,soil and stones containing dangerous substances,,,haz,,3850.88,,NO,D5,
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,1949.71,,NO,,R5
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,2136.94,,NO,,R5
SE,Y18,fly ash containing dangerous substances,,,H12,,2000.18,,NO,,R5
SE,Y18,"fly ash containing dangerous substances, solid wastes from gas treatment",,,H6.1,,2578.91,,NO,,R5
SE,Y18,inorganic salts,,,H12,,55.707,,NO,D9,
SE,Y18,soil and stones containing dangerous substances,,,H12 haz,,73898.32,,NO,D5,
SE,Y18,fly ash containing dangerous substances,,,H6.1,,799.56,,NO,,R5
SE,Y18,solid waste from gas treatment containing dang sub,A1010,,haz,,0.8,,NO,D5,
SE,Y18,bottom ash and slag containing dangerous substances,A4100,,H12,,360.2,,NO,,R5
SE,Y18,fly ash containing dangerous substances,A4100,,H12,,37.9,,NO,,R5
SE,Y18,soil and stones containing dangerous substances,,,haz,,1847.1,,NO,D5,
SE,"Y18,Y24,Y26,Y31","mixtures of, or separate fractions of concrete, bricks, tiles and ceramics containing dangerous substances",A1030,,H12,,3989.83,,NO,D5,
SE,"Y18,Y24,Y26,Y31","mixtures of, or separate fractions of concrete, bricks, tiles and ceramics containing dangerous substances",A1030,,haz,,1634.29,,NO,D5,
SE,Y22,inorganic wastes containing dangerous substances,(AA010),,H13,,444.97,,NO,D9,
SE,Y22,inorganic wastes containing dangerous substances,(AA010),,H13,,904.81,,NO,D9,
SE,"Y22,Y23,Y24,Y26,Y29,Y31",soil and stones containing dangerous substances,,,H12,,2910.0,,NO,D5,
SE,Y23,flue-gas dust containing dangerous substances,A1080,,H12,,116.6,,DE,,R4
SE,Y23,solid wastes from gas treatment containing dangerous substances,(AA010),,H12,,4262.48,,DE,,R4
