"Country of 
Export",Ycode,"Waste 
streams",Annex VIII,"UN
class",H                                    Code,Characteristics,"Amount 
exported
(in metric tons)","Country
of  Transit","Country of 
destination","D
code","R
code",Column 13
IE,Y2,07 05 13*,,,,,12.49,,GB,D10,,
IE,Y2,07 05 13*,,,,,8.75,,GB,D10,,
IE,Y2,07 05 13*,,,,,7.95,,GB,D10,,
IE,Y2,07 05 13*,,,,,8.99,,GB,D10,,
IE,Y3,18 01 08*,,,,,2.02,,GB,D10,,
IE,Y3,18 01 08*,,,,,0.84,,GB,D10,,
IE,Y2,07 05 01*,,,,,25.96,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.82,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.16,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.54,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.62,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.36,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.2,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.82,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.24,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.96,,FR,,R1,
IE,Y2,07 05 01*,,,,,21.5,,FR,,R1,
IE,Y2,07 05 01*,,,,,22.78,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.72,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.92,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.76,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.2,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.58,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.94,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.14,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.94,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.44,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.44,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.6,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.78,,FR,,R1,
IE,Y2,07 05 01*,,,,,21.7,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.3,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.54,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.0,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.68,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.06,,FR,,R1,
IE,Y2,07 05 01*,,,,,20.5,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.0,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.9,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.1,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.78,,FR,,R1,
IE,Y2,07 05 01*,,,,,25.52,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.32,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.44,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.72,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.7,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.32,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.16,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.1,,FR,,R1,
IE,Y2,07 05 01*,,,,,26.58,,FR,,R1,
IE,Y2,07 05 01*,,,,,23.92,,FR,,R1,
IE,Y2,07 05 01*,,,,,21.8,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.14,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.38,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.92,,FR,,R1,
IE,Y2,07 05 01*,,,,,24.0,,FR,,R1,
IE,Y2,07 05 13*,,,,,5.18,,GB,D10,,
IE,Y2,07 05 13*,,,,,7.85,,GB,D10,,
IE,Y2,07 05 13*,,,,,4.62,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.95,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.4,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.18,,GB,D10,,
IE,Y2,07 05 13*,,,,,8.99,,GB,D10,,
IE,Y2,07 05 13*,,,,,7.12,,GB,D10,,
IE,Y2,07 05 13*,,,,,4.26,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.4,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.46,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.68,,GB,D10,,
IE,Y2,07 05 13*,,,,,7.58,,GB,D10,,
IE,Y2,07 05 13*,,,,,8.06,,GB,D10,,
IE,Y2,07 05 13*,,,,,6.94,,GB,D10,,
IE,Y2,07 05 13*,,,,,4.9,,GB,D10,,
IE,Y2,07 05 13*,,,,,4.52,,GB,D10,,
IE,Y2,07 05 13*,,,,,4.82,,GB,D10,,
IE,Y2,07 05 13*,,,,,6.57,,GB,D10,,
IE,Y2,07 05 13*,,,,,5.38,,GB,D10,,
IE,Y2,07 05 13*,,,,,17.68,,GB,D10,,
IE,Y42,07 07 04*,,,,,24.86,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.45,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.54,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.56,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,22.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.12,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.24,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.22,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.2,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.66,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.3,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.84,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.4,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.74,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.56,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.2,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.14,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.64,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.58,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.3,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.4,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.26,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.06,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.4,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.82,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.64,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.22,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.26,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.38,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.94,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.58,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.64,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.56,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.74,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.12,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.66,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.2,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.62,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.3,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.74,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.14,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.84,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.12,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.06,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.86,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,27.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.98,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.34,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.54,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.84,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.74,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.4,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.82,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.26,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.54,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.68,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.42,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.26,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.16,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.66,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,21.96,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,22.44,,BE,,"R1, R13",
IE,"Y2, Y41",07 05 03*,,,,,26.36,,GB,,"R2, R3",
IE,Y2,07 05 10*,,,,,2.73,,DE,D10,,
IE,Y2,07 05 10*,,,,,1.655,,DE,D10,,
IE,Y2,07 05 10*,,,,,5.038,,DE,D10,,
IE,Y31,16 06 01*,,,,,22.56,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.7,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.68,,GB,,R4,
IE,Y31,16 06 01*,,,,,26.04,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.42,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.5,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.36,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.08,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.82,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.5,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.04,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.1,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.62,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.3,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.94,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.9,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.78,,GB,,R4,
IE,Y31,16 06 01*,,,,,20.96,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.6,,GB,,R4,
IE,Y31,16 06 01*,,,,,22.34,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.26,,GB,,R4,
IE,Y31,16 06 01*,,,,,22.22,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.96,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.8,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.48,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.48,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.22,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.83,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.83,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.87,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.46,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.8,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.68,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.92,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.7,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.98,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.86,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.48,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.48,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.16,,GB,,R4,
IE,Y31,16 06 01*,,,,,26.42,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.94,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.64,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.54,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.62,,GB,,R4,
IE,Y31,16 06 01*,,,,,23.99,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.58,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.3,,GB,,R4,
IE,Y31,16 06 01*,,,,,26.18,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.34,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.56,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.03,,GB,,R4,
IE,Y31,16 06 01*,,,,,25.14,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.86,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y31,16 06 01*,,,,,24.0,,GB,,R4,
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.26,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.48,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.28,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.14,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.26,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.62,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.06,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.48,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.04,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.22,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.72,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.24,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.12,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.4,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.42,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.16,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.92,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.98,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.74,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.46,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.34,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.54,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.08,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.28,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.44,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.72,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.26,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.32,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.6,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.02,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.94,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.1,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.0,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.62,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.1,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.78,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.28,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.3,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.22,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.08,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.0,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.72,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.84,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.0,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.88,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.24,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.14,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.44,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.98,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.5,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.5,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.06,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.4,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.24,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.18,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.92,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.94,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.44,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.48,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.8,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.08,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.58,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.72,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.12,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.18,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.9,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.44,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.1,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.92,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.22,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.22,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.94,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.68,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.66,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.76,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.9,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.0,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.32,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.28,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.1,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.68,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.9,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.8,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.42,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.28,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.7,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.08,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.02,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.24,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.88,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.38,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.06,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.2,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.66,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.26,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.94,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.6,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.32,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.02,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.42,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.42,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,16.46,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,5.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.32,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.0,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.86,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.8,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.18,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,7.64,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.32,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,8.02,,GB,,"R3, R4",
IE,Y45,"16 02 11*, 20 01 23*",,,,,6.92,,GB,,"R3, R4",
